Generation, Score, Total, Percent
1,41.0,100,41
2,47.0,100,47
3,48.0,100,48
4,53.0,100,53
5,54.0,100,54
6,56.0,100,56
7,57.0,100,57
8,58.0,100,58
9,59.0,100,59
10,59.0,100,59
11,60.0,100,60
12,60.0,100,60
13,63.0,100,63
14,65.0,100,65
15,68.0,100,68
16,70.0,100,70
17,70.0,100,70
18,71.0,100,71
19,72.0,100,72
20,73.0,100,73
21,75.0,100,75
22,75.0,100,75
23,77.0,100,77
