Generation, Score, Total, Percent
1,9.0,100,9
2,15.0,100,15
3,23.0,100,23
4,30.0,100,30
5,34.0,100,34
6,43.0,100,43
7,51.0,100,51
8,57.0,100,57
9,62.0,100,62
10,65.0,100,65
11,68.0,100,68
12,73.0,100,73
13,75.0,100,75
14,75.0,100,75
15,77.0,100,77
16,78.0,100,78
17,82.0,100,82
18,82.0,100,82
19,84.0,100,84
20,84.0,100,84
21,85.0,100,85
22,86.0,100,86
23,86.0,100,86
24,86.0,100,86
25,88.0,100,88
26,88.0,100,88
27,89.0,100,89
28,89.0,100,89
