Generation, Score, Total, Percent
1,40.0,100,40
2,42.0,100,42
3,49.0,100,49
4,54.0,100,54
5,60.0,100,60
6,63.0,100,63
7,63.0,100,63
8,62.0,100,62
9,64.0,100,64
10,64.0,100,64
11,67.0,100,67
12,68.0,100,68
13,68.0,100,68
14,68.0,100,68
15,69.0,100,69
16,70.0,100,70
17,71.0,100,71
18,71.0,100,71
19,71.0,100,71
20,71.0,100,71
21,71.0,100,71
22,72.0,100,72
23,74.0,100,74
24,74.0,100,74
25,74.0,100,74
26,74.0,100,74
