Generation, Score, Total, Percent
1,45.0,100,45
2,48.0,100,48
3,49.0,100,49
4,55.0,100,55
5,56.0,100,56
6,56.0,100,56
7,56.0,100,56
8,60.0,100,60
9,60.0,100,60
10,62.0,100,62
11,63.0,100,63
12,63.0,100,63
13,63.0,100,63
